"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","DEFAULT","AVG_UTILIZATION_RATE","OVERSPENDER","TOTAL_EXCESS_BALANCE"
12364,130000,"Female","University","Single",24,0,-1,-1,-1,0,48764,27347,37528,2793,28865,14986,1034,37559,2805,28865,300,11083,0,"No Default Next Month",0.171567692307692,"FALSE",-123818.6
22641,320000,"Female","University","Married",33,-1,-1,-1,-1,-1,3077,1651,1060,4070,2695,7544,1661,1060,4070,2700,7544,3563,1,"Defaults Next Month",0.0106375,"FALSE",-320383.4
18492,170000,"Female","University","Single",27,0,0,0,0,0,164646,162671,166202,161973,167201,161327,7200,7500,6000,10000,7000,16000,0,"No Default Next Month",0.963969411764706,"FALSE",-15425.2
19636,310000,"Female","University","Married",42,-1,-1,2,-1,-1,21692,19697,17257,7900,17161,14585,19697,2270,4,17161,7030,0,0,"No Default Next Month",0.0494193548387097,"FALSE",-299973
22229,200000,"Female","University","Single",31,2,2,-1,-1,-1,3707,3347,0,665,2846,6586,0,16550,665,2846,6586,3807,1,"Defaults Next Month",0.013444,"FALSE",-203402
19058,100000,"Female","Graduate School","Single",25,2,0,0,0,0,97271,88596,89218,63243,42510,41221,0,4950,2400,1200,1400,1203,1,"Defaults Next Month",0.649576,"FALSE",-37273
7554,50000,"Female","University","Married",38,0,0,-2,-2,-2,3239,4166,0,0,0,0,1000,0,0,0,0,0,0,"No Default Next Month",0.016664,"FALSE",-49166.8
19520,80000,"Female","University","Married",26,0,0,0,-2,-2,77758,80468,82150,0,0,0,4000,4000,0,0,0,0,1,"Defaults Next Month",0.406545,"FALSE",-48276.4
25283,70000,"Female","High School","Single",24,0,0,0,0,0,69039,68609,69217,69327,68582,68677,3000,4000,3200,3000,3000,3000,0,"No Default Next Month",0.984034285714286,"FALSE",-4357.60000000001
13050,50000,"Female","High School","Married",33,2,0,0,0,0,51421,50322,49741,28442,28597,29375,0,1379,945,2002,2008,1002,1,"Defaults Next Month",0.745908,"FALSE",-14171.8
22276,150000,"Female","High School","Single",30,0,0,0,0,0,69235,69407,69232,71089,65793,66651,2500,3000,3067,2344,2419,2500,0,"No Default Next Month",0.456229333333333,"FALSE",-84231.6
18366,20000,"Female","University","Married",23,-1,-1,-1,0,-1,3426,11581,10713,4272,4285,16542,11615,10739,4272,13,16687,952,0,"No Default Next Month",0.47393,"FALSE",-17054
10326,30000,"Female","University","Married",23,0,0,0,2,2,29336,30047,29904,32025,32479,30894,1800,1470,3500,2000,0,1400,1,"Defaults Next Month",1.03566,"TRUE",-604.200000000001
847,300000,"Female","University","Married",34,-2,-2,-2,-2,-2,205064,-86,-86,2014,-185,1815,0,0,2100,0,2000,5000,0,"No Default Next Month",0.00231466666666667,"FALSE",-301125.6
28088,120000,"Female","University","Single",33,-1,-1,-1,-1,-1,508,607,611,593,653,587,700,611,593,653,587,916,0,"No Default Next Month",0.005085,"FALSE",-120061.8
12728,270000,"Female","Graduate School","Single",29,0,0,0,0,0,125120,102046,91426,93262,96104,98374,4000,2969,3000,4000,3500,3450,0,"No Default Next Month",0.356453333333333,"FALSE",-177141.4
18947,220000,"Female","University","Single",30,2,0,0,0,0,5627,5391,6442,7458,8177,111816,0,1300,1281,1000,103860,4346,1,"Defaults Next Month",0.126621818181818,"FALSE",-214500.6
12834,290000,"Female","University","Single",29,0,0,0,0,0,264929,261675,263204,263612,259786,208000,12324,10508,8530,8777,7421,8002,0,"No Default Next Month",0.866397931034483,"FALSE",-47392.2
17012,70000,"Female","University","Single",23,2,0,0,0,-1,72306,70543,63061,61520,63080,2900,4,2407,2041,2387,2905,72697,0,"No Default Next Month",0.746011428571429,"FALSE",-34266.6
10996,500000,"Female","University","Single",27,0,0,0,0,0,196931,138247,96888,16476,12534,394163,5188,3417,3000,1276,388071,11700,0,"No Default Next Month",0.2633232,"FALSE",-449831.2
13217,380000,"Female","University","Married",51,-2,-2,-2,-1,-1,0,0,0,0,630,1297,0,0,0,630,1613,1618,0,"No Default Next Month",0.00101421052631579,"FALSE",-380386.8
13931,100000,"Female","University","Single",34,-2,-1,-1,-1,-1,0,0,1531,0,1799,0,0,1531,4886,1799,0,0,0,"No Default Next Month",0.00666,"FALSE",-100977.2
9901,20000,"Female","University","Married",39,2,0,0,0,0,19565,18968,19612,16213,16812,18382,0,1300,717,1000,2000,1000,0,"No Default Next Month",0.89987,"FALSE",-3206
10921,500000,"Female","Graduate School","Single",32,-2,-2,-2,-2,-2,0,0,973,229,3330,7980,0,973,229,3330,7980,538,1,"Defaults Next Month",0.0050048,"FALSE",-500107.6
8879,150000,"Female","High School","Married",28,0,0,0,-1,-1,70537,38474,9299,10299,759,0,8000,2000,1000,759,0,0,0,"No Default Next Month",0.0784413333333333,"FALSE",-138985.6
28969,230000,"Female","Graduate School","Single",35,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,150,150,0,"No Default Next Month",0.000130434782608696,"FALSE",-230030
17568,300000,"Female","Graduate School","Married",43,-2,-2,-2,-2,-2,-763,-754,-745,-1302,-527,-518,1000,1000,1100,1100,1000,2500,0,"No Default Next Month",-0.002564,"FALSE",-302109.2
16409,140000,"Female","High School","Married",34,0,0,0,0,0,138375,138796,142280,142002,89035,94006,5000,8000,6314,3200,6400,2100,0,"No Default Next Month",0.865884285714286,"FALSE",-23979
8329,170000,"Female","University","Single",48,0,0,0,0,0,83074,85834,87003,88753,90624,92455,4100,3500,3200,3300,3334,4000,0,"No Default Next Month",0.52314,"FALSE",-84533
18974,50000,"Female","Graduate School","Single",28,0,0,0,0,0,48940,50149,45546,46587,47519,51346,2059,2100,2100,2000,4600,0,0,"No Default Next Month",0.964588,"FALSE",-3930.6
17444,30000,"Female","University","Married",38,0,0,0,0,2,19707,21022,22080,22810,25772,26360,1650,1700,1400,3355,1146,0,0,"No Default Next Month",0.78696,"FALSE",-7911.4
13416,290000,"Female","University","Married",37,0,0,0,-1,0,48978,58858,36129,20369,29521,59219,20078,5017,509,29526,35000,93600,0,"No Default Next Month",0.140755862068966,"FALSE",-281911.2
7563,120000,"Female","University","Single",27,0,0,0,0,2,36175,37062,32916,30947,22974,19539,3000,2000,1500,2000,0,8000,0,"No Default Next Month",0.239063333333333,"FALSE",-94012.4
26019,210000,"Female","University","Single",37,0,0,0,0,0,206157,212566,190867,195323,156651,135493,10000,20000,8000,10000,4416,10000,0,"No Default Next Month",0.84847619047619,"FALSE",-42303.2
5834,30000,"Female","University","Married",26,2,2,0,0,2,27330,28090,28827,27299,29110,28492,1500,1517,1000,2255,0,1988,0,"No Default Next Month",0.945453333333333,"FALSE",-2988.4
13116,210000,"Female","University","Married",44,0,0,0,0,0,89755,90031,70660,71172,71844,69923,3600,3100,2900,2600,2700,4000,0,"No Default Next Month",0.355838095238095,"FALSE",-138334
17282,20000,"Female","High School","Single",39,0,0,2,2,3,8720,12241,16020,16457,20906,20289,4000,4000,1000,4750,0,600,1,"Defaults Next Month",0.85913,"FALSE",-4887.4
12819,70000,"Female","University","Single",25,0,0,2,2,0,70488,51152,35122,28633,28039,28621,2000,4500,1200,0,1200,1185,0,"No Default Next Month",0.490191428571429,"FALSE",-37303.6
12914,120000,"Female","University","Married",29,2,0,0,0,0,126412,120812,121895,121208,121678,122067,0,4600,4512,4600,4600,5200,1,"Defaults Next Month",1.01276666666667,"TRUE",-3170.39999999999
19861,30000,"Female","High School","Married",26,0,0,-1,0,0,27217,24346,9237,5881,29083,23795,1179,1361,5921,23665,566,213,0,"No Default Next Month",0.615613333333333,"FALSE",-17876.8
5936,200000,"Female","University","Married",34,0,0,-1,-1,-2,4798,4490,5366,2141,0,0,1125,1000,2141,0,0,0,0,"No Default Next Month",0.011997,"FALSE",-198228.8
12021,30000,"Female","University","Married",23,0,0,0,0,0,27141,28297,29012,29754,30211,29853,1900,1500,1200,1300,1500,1180,0,"No Default Next Month",0.980846666666667,"FALSE",-1910.6
1432,70000,"Female","University","Married",42,2,2,2,2,2,50886,51975,52527,53560,54653,55797,2200,2000,2500,2100,2200,2100,1,"Defaults Next Month",0.767177142857143,"FALSE",-18477.6
3788,200000,"Female","Graduate School","Married",37,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-2e+05
19964,180000,"Female","High School","Married",41,0,2,2,-2,-2,10324,10471,6566,2375,1911,1080,3744,0,2911,9,1080,990,0,"No Default Next Month",0.0248922222222222,"FALSE",-176517.4
11070,80000,"Female","Graduate School","Single",24,0,0,0,0,0,81111,67891,56993,42663,43136,43676,3000,7139,6000,1694,2000,3000,0,"No Default Next Month",0.6358975,"FALSE",-33094.8
15633,90000,"Female","University","Single",25,-1,-1,-1,-1,2,0,840,420,0,1140,150,840,420,0,1140,0,570,1,"Defaults Next Month",0.00566666666666667,"FALSE",-89916
21537,30000,"Female","University","Single",22,2,2,2,2,2,11222,11738,13255,14380,14081,10796,1000,2000,1670,551,0,500,1,"Defaults Next Month",0.428333333333333,"FALSE",-18094.2
10270,50000,"Female","High School","Married",36,0,2,0,0,0,49212,49243,5112,48455,48456,47234,5450,0,45554,2100,1900,2000,0,"No Default Next Month",0.794,"FALSE",-20610.8
22777,260000,"Female","Graduate School","Single",29,0,0,0,0,0,267336,264929,234214,169096,117873,79782,11000,9800,6000,4088,3000,3000,1,"Defaults Next Month",0.666072307692308,"FALSE",-91998.8
1081,100000,"Female","University","Single",29,0,0,0,0,0,61383,49560,40183,61820,8322,6182,1908,2000,1000,2000,3000,5000,0,"No Default Next Month",0.332134,"FALSE",-69386.6
16313,140000,"Female","University","Single",38,0,0,0,0,0,139001,141453,132415,130305,79775,74462,4826,8000,3100,3000,5417,0,0,"No Default Next Month",0.797728571428571,"FALSE",-32221.4
8059,110000,"Female","University","Married",31,0,0,0,0,0,79126,76304,77783,79323,80563,78669,2782,2761,2770,2900,3000,2568,0,"No Default Next Month",0.713894545454545,"FALSE",-34271.4
27993,270000,"Female","University","Single",29,-1,-1,-1,0,0,88996,17142,18118,147189,170268,170268,17142,18118,147500,60000,15000,58354,0,"No Default Next Month",0.387396296296296,"FALSE",-225197.4
8167,180000,"Female","Graduate School","Single",31,0,0,0,0,0,21760,22794,23801,24117,24468,25106,1689,1693,1009,888,1045,1077,0,"No Default Next Month",0.133651111111111,"FALSE",-157085.2
15783,80000,"Female","University","Single",23,0,0,0,0,0,77894,79427,79514,72712,42309,43227,2850,2874,2335,1600,1600,1700,0,"No Default Next Month",0.7929725,"FALSE",-18584
14671,280000,"Female","High School","Single",47,-1,-1,-1,-1,-1,27572,38918,27000,27000,0,30460,39787,29000,27000,0,30460,5983,0,"No Default Next Month",0.0881271428571428,"FALSE",-273813
27752,110000,"Female","Graduate School","Single",23,0,0,0,0,0,78793,79182,76460,60136,41872,38158,3400,4000,2951,1600,1540,1400,0,"No Default Next Month",0.537832727272727,"FALSE",-53136.6
19384,90000,"Female","University","Married",47,2,2,2,0,0,6681,6426,10289,10816,11333,11997,0,4000,1000,1000,1000,1000,0,"No Default Next Month",0.113024444444444,"FALSE",-81427.8
560,210000,"Female","High School","Married",53,0,0,0,0,0,57192,58472,59658,60466,61593,65163,2800,2753,2400,2255,4767,0,0,"No Default Next Month",0.290811428571429,"FALSE",-151364.6
23031,150000,"Female","Graduate School","Married",33,2,2,2,2,2,105610,106885,108706,105470,111687,113747,4500,5000,0,8000,4000,4700,1,"Defaults Next Month",0.72866,"FALSE",-45041
1726,330000,"Female","Graduate School","Single",26,0,0,0,0,0,58667,38323,32726,43579,28908,20777,2213,5000,20000,1000,672,1200,0,"No Default Next Month",0.0995836363636364,"FALSE",-302711.8
20294,360000,"Female","Graduate School","Married",52,-2,-2,-1,-1,-2,-3,-3,-3,1000,0,0,0,0,1003,0,0,0,1,"Defaults Next Month",0.000552222222222222,"FALSE",-360001.8
28206,20000,"Female","High School","Married",39,0,0,0,0,0,19078,19929,16912,12698,11939,12346,1509,1321,1500,500,600,1500,1,"Defaults Next Month",0.73824,"FALSE",-6319.4
21864,150000,"Female","Graduate School","Single",27,-1,0,-1,-1,-1,8000,13024,9809,8000,800,1072,13024,3000,8100,800,2524,24902,0,"No Default Next Month",0.0436066666666667,"FALSE",-151324.2
3448,150000,"Female","Graduate School","Single",26,-1,-1,-1,-1,-1,1551,2961,4175,1707,4492,6149,2990,4175,1707,4492,6149,34672,1,"Defaults Next Month",0.0259786666666667,"FALSE",-156342.2
18336,20000,"Female","University","Single",22,2,0,0,0,3,6900,6643,7872,9077,10989,10529,0,1500,1500,2225,0,0,1,"Defaults Next Month",0.4511,"FALSE",-12023
29166,70000,"Female","High School","Married",55,0,0,0,0,0,68467,64657,55201,26213,26734,27304,2249,1519,1435,956,1000,1060,0,"No Default Next Month",0.57174,"FALSE",-31172.2
6150,230000,"Female","Graduate School","Single",31,-2,-2,-1,-1,-1,0,0,196,533,1238,957,0,196,533,1238,957,1187,0,"No Default Next Month",0.00254260869565217,"FALSE",-230237.4
11879,120000,"Female","Graduate School","Single",26,0,0,0,0,0,67519,110908,46025,43887,36207,24612,3000,2100,2700,2000,1127,2202,0,"No Default Next Month",0.436065,"FALSE",-69698
15953,500000,"Female","University","Single",30,0,0,0,0,0,98618,73464,84741,72510,69053,64841,25464,43095,7522,9065,8841,12000,0,"No Default Next Month",0.1458436,"FALSE",-443182.8
18525,190000,"Female","High School","Single",24,0,0,0,-1,0,54186,55466,57358,10890,287,49983,2000,2700,1100,287,49696,2000,0,"No Default Next Month",0.183141052631579,"FALSE",-166359.8
1240,80000,"Female","University","Married",35,-1,-1,-1,-1,0,2890,9796,13443,396,396,396,9796,13443,396,396,0,396,0,"No Default Next Month",0.0610675,"FALSE",-78040.8
3865,30000,"Female","University","Single",23,0,0,0,0,0,19594,20619,21631,22062,22707,23312,1346,1358,789,1000,981,1010,0,"No Default Next Month",0.73554,"FALSE",-8961.4
26542,30000,"Female","University","Married",51,-2,-2,-2,-2,-2,1724,1222,4952,6693,22761,10044,1222,4972,7629,22817,10056,298,1,"Defaults Next Month",0.30448,"FALSE",-30020
22473,200000,"Female","University","Married",39,2,2,2,2,0,117868,114483,118855,125357,121853,124731,0,6216,10000,0,5000,4552,1,"Defaults Next Month",0.605279,"FALSE",-84097.8
25188,50000,"Female","High School","Single",23,0,0,0,0,0,29496,30504,30785,29405,26594,26732,1503,1493,1393,912,940,1000,0,"No Default Next Month",0.57608,"FALSE",-22343.6
29092,30000,"Female","University","Married",52,2,0,0,0,0,34104,31600,30199,30010,24660,22042,0,2000,2000,1500,2000,3000,1,"Defaults Next Month",0.923406666666667,"FALSE",-4397.8
124,310000,"Female","University","Married",35,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,"Defaults Next Month",0.852610967741936,"FALSE",-53881.4
15884,90000,"Female","University","Single",24,0,0,0,0,2,10648,10951,11288,10852,10519,9235,1500,1529,1113,800,0,2000,0,"No Default Next Month",0.117433333333333,"FALSE",-80519.4
17288,150000,"Female","University","Married",38,-2,-2,-2,-2,-2,6829,6460,17154,2729,32550,8509,6719,27654,2729,32550,11467,6943,0,"No Default Next Month",0.0898693333333333,"FALSE",-152788.2
8411,160000,"Female","Graduate School","Married",33,-1,-1,-1,-1,-1,2355,2714,12094,2855,3803,8911,2719,15000,2855,3803,8911,0,1,"Defaults Next Month",0.03797125,"FALSE",-160038.4
14297,290000,"Female","University","Married",27,0,0,0,-1,0,284298,281970,276346,0,281225,288652,14013,16346,0,281225,11787,12020,0,"No Default Next Month",0.778064137931034,"FALSE",-128637
21748,130000,"Female","Graduate School","Married",23,2,-1,-1,-1,-1,126885,62717,29615,22110,15352,10452,239,29615,22135,15352,10452,4623,0,"No Default Next Month",0.215763076923077,"FALSE",-118386.2
12554,90000,"Female","University","Single",27,-1,-1,0,0,0,509,511,4451,4104,8993,5382,511,4451,82,5161,108,0,1,"Defaults Next Month",0.0520911111111111,"FALSE",-87272.2
5971,20000,"Female","Graduate School","Single",25,0,0,0,0,0,15790,16906,17936,5995,7885,9657,1372,1500,1000,2000,2000,0,1,"Defaults Next Month",0.58379,"FALSE",-9624.2
7095,160000,"Female","University","Married",27,0,0,-2,-2,-2,75652,44675,-183,-218,-218,-218,1020,0,0,0,0,0,1,"Defaults Next Month",0.0547975,"FALSE",-151232.4
21931,170000,"Female","University","Single",27,0,0,0,0,2,168858,171530,164509,128279,139968,127502,7000,6500,8000,15462,2163,4300,0,"No Default Next Month",0.860927058823529,"FALSE",-30927.4
28328,110000,"Female","University","Married",42,-1,-1,-1,-1,-1,776,776,776,776,776,926,776,776,776,776,926,776,0,"No Default Next Month",0.00732727272727273,"FALSE",-110000
19022,60000,"Female","University","Married",34,2,2,2,2,0,40511,44019,45020,45785,44750,45578,4200,2000,1800,0,1700,3600,1,"Defaults Next Month",0.750506666666667,"FALSE",-16789.6
10331,90000,"Female","Graduate School","Single",32,2,2,0,0,0,32226,33255,32426,32763,33602,34193,1839,0,1176,1367,1300,4337,1,"Defaults Next Month",0.36942,"FALSE",-58388.2
1390,20000,"Female","University","Single",22,0,2,0,0,2,11192,15677,15133,15582,16677,16259,5000,0,1000,1500,0,700,0,"No Default Next Month",0.79328,"FALSE",-4774.4
7998,230000,"Female","University","Single",38,0,0,0,0,0,104364,106549,108719,111039,113365,115625,3867,3941,4123,4267,4300,4084,0,"No Default Next Month",0.482866956521739,"FALSE",-123083.6
12186,150000,"Female","Graduate School","Single",27,-1,-1,-1,-1,-1,5561,4141,7714,9772,13539,5819,4141,7725,9772,13539,5819,4302,0,"No Default Next Month",0.0546466666666667,"FALSE",-150034.4
1732,250000,"Female","University","Single",33,0,0,0,0,0,255223,47070,48130,49625,51500,0,1600,1650,2100,3000,0,94825,1,"Defaults Next Month",0.15706,"FALSE",-231050
7790,250000,"Female","University","Single",26,0,0,0,0,-1,46467,17787,18852,24097,19152,1547,1500,1500,5645,500,1547,0,0,"No Default Next Month",0.065148,"FALSE",-235551.4
1046,30000,"Female","Graduate School","Single",23,0,0,0,0,0,26847,24815,21681,22293,17155,13470,2500,3500,2000,3500,2000,1000,0,"No Default Next Month",0.66276,"FALSE",-12517.2
29086,220000,"Female","Graduate School","Married",56,-2,-2,-2,-1,-1,0,0,0,0,5889,300,0,0,0,5889,300,165,0,"No Default Next Month",0.00562636363636364,"FALSE",-220033
26252,280000,"Female","Graduate School","Married",45,-2,-2,-2,-2,-2,26573,17597,22284,20232,17567,20027,18388,22302,20274,17567,20027,17025,0,"No Default Next Month",0.0697907142857143,"FALSE",-279897.6
6533,200000,"Female","University","Married",36,-1,-1,-1,-1,-1,2500,0,5448,632,0,646,0,5448,632,0,646,0,0,"No Default Next Month",0.006726,"FALSE",-2e+05
14243,440000,"Female","Graduate School","Single",28,0,0,0,0,0,67594,64042,62021,59545,48225,40049,3000,3000,5000,3000,3000,3000,0,"No Default Next Month",0.124491818181818,"FALSE",-388623.6
19442,30000,"Female","Graduate School","Single",45,2,-1,-1,-1,-1,5830,1330,909,390,29570,940,0,909,390,29570,940,3482,0,"No Default Next Month",0.220926666666667,"FALSE",-30430.4
28608,360000,"Female","University","Married",44,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-360000
19183,160000,"Female","High School","Married",40,0,0,0,0,0,93287,91031,89764,87919,86279,84794,3230,3500,3000,2956,3100,3400,0,"No Default Next Month",0.54973375,"FALSE",-75233.8
21971,200000,"Female","University","Married",28,0,0,-1,0,0,5733,4426,3559,22458,20888,17875,2023,2018,22491,7521,2000,3000,0,"No Default Next Month",0.069206,"FALSE",-193564.8
26546,200000,"Female","University","Married",50,-2,-2,-2,-2,-2,411,453,348,359,672,1620,453,348,359,672,1620,384,0,"No Default Next Month",0.003452,"FALSE",-199986.2
12827,50000,"Female","High School","Married",59,2,0,0,0,0,44977,43981,44996,45736,46748,47816,0,2045,1785,1900,2000,2210,0,"No Default Next Month",0.917108,"FALSE",-6132.6
26194,90000,"Female","High School","Married",47,0,0,0,0,0,84195,86795,88884,82163,22601,22029,4001,4400,3566,7694,1000,1000,0,"No Default Next Month",0.67216,"FALSE",-33037.6
3399,80000,"Female","University","Married",25,-2,-2,-2,-1,-1,0,0,0,0,13369,0,0,0,0,13369,0,0,0,"No Default Next Month",0.0334225,"FALSE",-80000
10368,90000,"Female","University","Single",26,0,0,0,0,0,83900,84236,79623,70039,70962,71013,4022,2917,2500,2451,2600,2700,1,"Defaults Next Month",0.835273333333333,"FALSE",-17459
13201,340000,"Female","University","Married",36,-2,-2,-1,-1,-1,0,0,0,150,920,0,0,0,150,920,0,17386,0,"No Default Next Month",0.000629411764705882,"FALSE",-343477.2
7907,70000,"Female","University","Single",22,0,0,0,0,0,57889,33868,33390,26457,27165,27562,1592,1497,947,1134,1000,1021,0,"No Default Next Month",0.42412,"FALSE",-41431.4
15177,100000,"Female","University","Single",24,0,0,0,0,0,85343,83855,78703,76544,75360,76507,2916,3000,3000,3000,3000,2700,0,"No Default Next Month",0.781938,"FALSE",-24746.2
12936,200000,"Female","Graduate School","Married",35,0,0,0,0,0,195441,192803,304997,188504,189527,192851,8597,8583,6880,7235,6839,6600,1,"Defaults Next Month",1.068682,"TRUE",6509
21938,200000,"Female","Graduate School","Single",27,-1,-2,-1,-1,-2,1171,0,0,680,0,0,0,0,680,0,0,442,0,"No Default Next Month",0.00068,"FALSE",-200088.4
22383,140000,"Female","University","Married",34,0,0,0,0,0,47922,49930,51980,54606,55220,56527,2710,2760,3386,2000,2082,2000,0,"No Default Next Month",0.383232857142857,"FALSE",-88793
1332,50000,"Female","University","Single",28,0,0,0,0,0,48072,49518,49500,19600,20000,0,2518,1500,500,400,0,0,0,"No Default Next Month",0.554472,"FALSE",-22756.4
21959,50000,"Female","University","Married",27,0,0,0,0,0,47254,43583,35245,27520,25928,26470,1720,3100,1723,1100,1111,1200,1,"Defaults Next Month",0.634984,"FALSE",-19897.6
21980,20000,"Female","University","Single",27,0,0,0,0,0,18833,19404,18699,19324,16234,16609,1290,2000,2000,1000,1000,3000,0,"No Default Next Month",0.9027,"FALSE",-3746
9910,50000,"Female","High School","Single",44,2,2,2,2,0,42115,41164,43658,44644,43798,44912,0,3500,2000,0,2000,2000,1,"Defaults Next Month",0.872704,"FALSE",-8264.8
4160,320000,"Female","Graduate School","Married",29,0,0,0,-1,-1,95322,98787,97996,27996,1712,-216,5000,2000,2000,2000,0,10000,0,"No Default Next Month",0.141421875,"FALSE",-277945
6508,230000,"Female","University","Single",24,-1,-2,-1,0,-1,2360,0,0,4135,814,2294,0,0,4135,0,2294,7368,0,"No Default Next Month",0.00629826086956522,"FALSE",-231310.8
27660,60000,"Female","Graduate School","Single",27,2,0,0,0,2,19341,19625,20347,21669,23005,22499,900,1342,1664,2000,0,900,1,"Defaults Next Month",0.35715,"FALSE",-39752.2
17225,20000,"Female","University","Single",22,0,0,2,0,0,9848,11192,15677,15133,15582,16677,1515,5000,0,1000,1500,0,0,"No Default Next Month",0.74261,"FALSE",-6647.8
29168,80000,"Female","Graduate School","Single",54,0,0,0,0,0,78294,79247,74954,79356,48981,46848,3500,5608,8000,1205,1500,2000,1,"Defaults Next Month",0.823465,"FALSE",-17785.4
2026,20000,"Female","University","Married",42,0,0,0,0,0,12426,13143,14152,14435,14802,15256,1225,1234,517,600,700,710,1,"Defaults Next Month",0.71788,"FALSE",-6394.6
21453,20000,"Female","High School","Married",22,0,0,0,0,0,16358,17063,18406,18992,16564,16944,1282,1625,1209,1000,570,411,0,"No Default Next Month",0.87969,"FALSE",-3369.2
22436,360000,"Female","Graduate School","Single",38,0,0,2,0,0,254900,259974,268459,271691,277226,283210,9300,14200,9200,10000,10403,11900,0,"No Default Next Month",0.755866666666667,"FALSE",-99028.6
11777,70000,"Female","University","Single",34,2,2,0,0,2,64913,63387,58840,56431,56859,54449,3000,0,2000,4219,1700,323,0,"No Default Next Month",0.828474285714286,"FALSE",-13655.2
1418,80000,"Female","Graduate School","Single",29,-2,-1,2,2,3,2673,0,317,317,1521,1204,0,317,0,1204,0,0,0,"No Default Next Month",0.0083975,"FALSE",-79632.4
4537,270000,"Female","University","Married",33,-1,-1,-1,-1,-1,2323,5430,1152,56891,4866,9334,5434,1152,56891,4866,9533,1993,0,"No Default Next Month",0.0575355555555556,"FALSE",-269352.4
28544,120000,"Female","University","Married",35,0,0,0,0,0,115600,113690,114609,118232,119052,119232,5521,4232,5602,4123,4330,13245,0,"No Default Next Month",0.974691666666667,"FALSE",-9343.39999999999
19843,250000,"Female","Graduate School","Married",40,2,2,0,0,0,170489,181700,177530,181147,184784,195574,13926,0,6408,6478,13629,0,0,"No Default Next Month",0.736588,"FALSE",-71156
16346,190000,"Female","Other","Single",39,0,0,0,0,0,109023,99265,78430,77653,78395,70849,4000,3507,3003,3003,3510,3500,0,"No Default Next Month",0.425886315789474,"FALSE",-112386.2
6763,240000,"Female","Graduate School","Married",45,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-240000
19961,20000,"Female","University","Married",46,2,2,-1,0,-1,4426,2735,-211,1863,390,390,0,0,2253,0,390,1735,1,"Defaults Next Month",0.05167,"FALSE",-19842.2
19745,460000,"Female","Graduate School","Married",45,-1,-1,-1,-1,-1,184,1899,1819,1572,237,1572,1904,1819,1572,237,1572,230,0,"No Default Next Month",0.00308652173913043,"FALSE",-459666.2
22962,100000,"Female","Graduate School","Single",30,-1,-1,-1,-2,-2,430,35993,2772,0,0,0,35993,2772,0,0,0,0,0,"No Default Next Month",0.07753,"FALSE",-92801.4
26420,60000,"Female","University","Married",48,0,0,0,0,0,56899,58032,59624,58124,58852,58872,2080,2530,1865,1445,293,1545,0,"No Default Next Month",0.978346666666667,"FALSE",-2834.8
19463,30000,"Female","University","Married",49,0,0,0,0,0,27922,25214,26755,23235,25008,26761,2000,2000,2000,2000,2000,822,1,"Defaults Next Month",0.846486666666667,"FALSE",-6369.8
21603,90000,"Female","University","Single",23,0,0,0,0,0,90508,89618,75342,71668,49358,50296,3432,3615,3511,2500,2000,1850,1,"Defaults Next Month",0.747293333333333,"FALSE",-25438.8
1768,70000,"Female","University","Single",26,0,0,0,0,0,30139,8241,8398,8864,9301,10702,2000,2000,2000,2000,3000,1500,0,"No Default Next Month",0.130017142857143,"FALSE",-62998.8
5684,50000,"Female","High School","Single",57,0,0,0,0,0,18599,18598,18835,18475,18135,17777,1321,1278,638,654,659,557,0,"No Default Next Month",0.36728,"FALSE",-32393.2
5736,200000,"Female","University","Single",30,0,0,0,0,0,155768,156041,157356,123271,123831,124070,7325,7470,4460,4583,4376,4533,0,"No Default Next Month",0.684569,"FALSE",-68170.6
28756,500000,"Female","Graduate School","Single",35,0,0,0,0,0,3994,11230,10925,11795,14384,15806,11160,1244,1114,2703,3435,402,0,"No Default Next Month",0.025656,"FALSE",-488951.6
499,250000,"Female","Graduate School","Married",49,-1,-2,-1,-1,-1,66,0,0,120,-6,1639,0,0,120,6,1645,0,0,"No Default Next Month",0.0014024,"FALSE",-250003.6
27706,130000,"Female","University","Single",24,0,-1,0,0,0,135466,126091,128636,103400,40638,11104,4139,137549,3519,1180,0,0,0,"No Default Next Month",0.630567692307692,"FALSE",-76475.8
25181,50000,"Female","University","Single",23,3,2,0,0,0,7181,6908,5187,4643,3385,1839,0,0,1022,237,100,50,0,"No Default Next Month",0.087848,"FALSE",-45889.4
